Team Number
Team Name
City
State
Country
Team Number: 8
Team Name: Paly Robotics
City: Palo Alto
State: CA
Country: USA
Team Number: 60
Team Name: Bionic Bulldogs
City: Kingman
State: AZ
Country: USA
Team Number: 254
Team Name: The Cheesy Poofs
City: San Jose
State: CA
Country: USA
Team Number: 498
Team Name: The Cobra Commanders
City: Glendale
State: AZ
Country: USA
Team Number: 585
Team Name: Cyber Penguins
City: Tehachapi
State: CA
Country: USA
Team Number: 668
Team Name: The Apes of Wrath
City: San Jose
State: CA
Country: USA
Team Number: 751
Team Name: barn2robotics
City: Portola Valley
State: CA
Country: USA
Team Number: 842
Team Name: Falcon Robotics
City: Phoenix
State: AZ
Country: USA
Team Number: 987
Team Name: HIGHROLLERS
City: Las Vegas
State: NV
Country: USA
Team Number: 991
Team Name: BroncoBotics
City: Phoenix
State: AZ
Country: USA
Team Number: 996
Team Name: Mecha Knights
City: Casa Grande
State: AZ
Country: USA
Team Number: 1011
Team Name: CRUSH
City: Tucson
State: AZ
Country: USA
Team Number: 1138
Team Name: Eagle Engineering
City: West Hills
State: CA
Country: USA
Team Number: 1165
Team Name: Team Paradise
City: Phoenix
State: AZ
Country: USA
Team Number: 1492
Team Name: Team CAUTION
City: Tempe
State: AZ
Country: USA
Team Number: 1828
Team Name: BoxerBots
City: Vail
State: AZ
Country: USA
Team Number: 1836
Team Name: The MilkenKnights
City: Los Angeles
State: CA
Country: USA
Team Number: 2073
Team Name: EagleForce
City: Elk Grove
State: CA
Country: USA
Team Number: 2122
Team Name: Team Tators
City: Boise
State: ID
Country: USA
Team Number: 2135
Team Name: Presentation Invasion
City: San Jose
State: CA
Country: USA
Team Number: 2375
Team Name: Dragon Robotics
City: Phoenix
State: AZ
Country: USA
Team Number: 2403
Team Name: Plasma Robotics
City: Mesa
State: AZ
Country: USA
Team Number: 2437
Team Name: Lancer Robotics
City: Honolulu
State: HI
Country: USA
Team Number: 2478
Team Name: Westwood Robotics
City: Mesa
State: AZ
Country: USA
Team Number: 2486
Team Name: CocoNuts
City: Flagstaff
State: AZ
Country: USA
Team Number: 2637
Team Name: Phantom Catz
City: Rolling Hills Estates
State: CA
Country: USA
Team Number: 2840
Team Name: Blue Tide
City: Paradise Valley
State: AZ
Country: USA
Team Number: 3009
Team Name: High Scalers
City: Boulder City
State: NV
Country: USA
Team Number: 3019
Team Name: Firebirds
City: Scottsdale
State: AZ
Country: USA
Team Number: 3187
Team Name: Arcadia Titan Robotics
City: Phoenix
State: AZ
Country: USA
Team Number: 3250
Team Name: Kennedy Robotics
City: Sacramento
State: CA
Country: USA
Team Number: 3309
Team Name: Friarbots
City: Anaheim
State: CA
Country: USA
Team Number: 3501
Team Name: Firebots
City: Sunnyvale
State: CA
Country: USA
Team Number: 3577
Team Name: Saint's Robotics
City: Scottsdale
State: AZ
Country: USA
Team Number: 3785
Team Name: ROCK'EM SHOCK'EM ROBOTICS
City: Yuma
State: AZ
Country: USA
Team Number: 3853
Team Name: Pridetronics
City: Phoenix
State: AZ
Country: USA
Team Number: 3925
Team Name: Circuit of Life
City: Ventura
State: CA
Country: USA
Team Number: 4146
Team Name: Sabercats
City: Scottsdale
State: AZ
Country: USA
Team Number: 4153
Team Name: Project Y
City: Los Alamos
State: NM
Country: USA
Team Number: 4183
Team Name: Bit Buckets
City: Tucson
State: AZ
Country: USA
Team Number: 4565
Team Name: Coyotes
City: Mesa
State: AZ
Country: USA
Team Number: 4603
Team Name: Leones Francés
City: Gomez Palacio
State: DUR
Country: Mexico
Team Number: 4792
Team Name: Desert Storm
City: North Las Vegas
State: NV
Country: USA
Team Number: 5059
Team Name: The Midnight Cicadas
City: Globe
State: AZ
Country: USA
Team Number: 5539
Team Name: DVHS Cyborgs
City: Tucson
State: AZ
Country: USA
Team Number: 6060
Team Name: Circuit Serpents
City: Rosamond
State: CA
Country: USA
Team Number: 6127
Team Name: BHS Pumatrons
City: Bisbee
State: AZ
Country: USA
Team Number: 6314
Team Name: DM Robotics The WolfPack
City: Scottsdale
State: AZ
Country: USA
Team Number: 6413
Team Name: Degrees of Freedom
City: Chandler
State: AZ
Country: USA
Team Number: 6482
Team Name: Wildcat Robotics
City: Joseph City
State: AZ
Country: USA
Team Number: 6518
Team Name: JagBots
City: Phoenix
State: AZ
Country: USA
Team Number: 6530
Team Name: Ra
City: Phoenix
State: AZ
Country: USA
Team Number: 6560
Team Name: Charging Champions
City: Irvine
State: CA
Country: USA
Team Number: 6585
Team Name: Hózhóogo Naasháa Doo (Walk in Beauty)
City: Many Farms
State: AZ
Country: USA
Team Number: 6656
Team Name: Ryu Botics
City: Payson
State: AZ
Country: USA
Team Number: 6871
Team Name: QC DogSquad
City: Queen Creek
State: AZ
Country: USA
Team Number: 6931
Team Name: The Red Company
City: Tucson
State: AZ
Country: USA
Team Number: 6968
Team Name: Team Pi
City: Eindhoven
State: NB
Country: Netherlands
Team Number: 7017
Team Name: Fellowship of the Gear
City: Mesa
State: AZ
Country: USA
Team Number: 7059
Team Name: Bot-E Builders
City: Prescott
State: AZ
Country: USA
Team Number: 7214
Team Name: Tiger-Ops Robotics
City: Tucson
State: AZ
Country: USA
